model,repr,pooling,layer,method,D,sif_a,tau,aucroc,spearman,same_avg,diff_avg,gap,dir_acc_at_1,dir_acc_at_3,existing_acc,new_acc,overall_assignment_acc,train_aucroc,train_dir_acc_at_1,n_train,n_test,n_existing,n_new
bowphs/LaTa,hidden,mean,12,abtt_optimal,10,0.001,0.4221105527638191,0.9713791183210156,0.06569203777022568,0.52593594789505,0.0006937734433449805,0.5252421744517051,0.8414918414918415,0.9475524475524476,0.8897196261682243,0.8328173374613003,0.8682983682983683,0.9890475531239149,0.8571428571428571,847,858,535,323
bowphs/LaTa,hidden,mean,12,whitening,10,0.001,0.06030150753768844,0.8672422692867426,0.051179384251761904,0.3021218180656433,0.0010262861615046859,0.3010955319041386,0.39044289044289043,0.4324009324009324,1.0,0.0030959752321981426,0.6247086247086248,0.8457669687437812,0.6351829988193625,847,858,535,323
bowphs/LaTa,hidden,sif,1,sif_only,10,0.001,0.7889447236180904,0.9475254382797704,0.06236775673371641,0.773237407207489,0.4070740342140198,0.36616337299346924,0.8181818181818182,0.9498834498834499,0.7831775700934579,0.913312693498452,0.8321678321678322,0.9597377714085144,0.8193624557260921,847,858,535,323
bowphs/LaTa,hidden,sif,1,sif_abtt_fixed,10,0.001,0.4271356783919598,0.97222662215493,0.06581014706209753,0.5742637515068054,0.0009161754278466105,0.5733475760789588,0.8892773892773893,0.965034965034965,0.914018691588785,0.9287925696594427,0.9195804195804196,0.98524748262749,0.8701298701298701,847,858,535,323
bowphs/LaTa,hidden,sif,1,sif_abtt_optimal,3,0.001,0.4824120603015075,0.975983152443836,0.06633366225407855,0.5924012064933777,0.0011035706847906113,0.5912976358085871,0.8694638694638694,0.965034965034965,0.8990654205607477,0.8978328173374613,0.8986013986013986,0.9823177347293947,0.8736717827626919,847,858,535,323
bowphs/LaTa,hidden,sif,2,sif_only,10,0.001,0.8693467336683417,0.938211039512123,0.061069689391030475,0.830594539642334,0.5652822852134705,0.2653122544288635,0.7785547785547785,0.9463869463869464,0.7046728971962617,0.934984520123839,0.7913752913752914,0.9515565544308299,0.7744982290436836,847,858,535,323
bowphs/LaTa,hidden,sif,2,sif_abtt_fixed,10,0.001,0.40703517587939697,0.964035069402841,0.06466856108199787,0.5664681792259216,0.0007566296844743192,0.5657115495414473,0.8717948717948718,0.958041958041958,0.9271028037383178,0.8668730650154799,0.9044289044289044,0.9809298709996569,0.859504132231405,847,858,535,323
bowphs/LaTa,hidden,sif,2,sif_abtt_optimal,5,0.001,0.48743718592964824,0.9709419410985909,0.06563111215538288,0.5819075703620911,0.0013148715952411294,0.5805926987668499,0.8717948717948718,0.9638694638694638,0.8990654205607477,0.9009287925696594,0.8997668997668997,0.9829808627539304,0.8642266824085005,847,858,535,323
bowphs/LaTa,hidden,sif,3,sif_only,10,0.001,0.8844221105527639,0.9208866381650982,0.05865533714120324,0.8350474834442139,0.6311224102973938,0.20392507314682007,0.6923076923076923,0.9067599067599068,0.6280373831775701,0.8730650154798761,0.7202797202797203,0.9377492917949346,0.6942148760330579,847,858,535,323
bowphs/LaTa,hidden,sif,3,sif_abtt_fixed,10,0.001,0.44221105527638194,0.9666834931714152,0.06503764903577983,0.5702541470527649,0.0007633443456143141,0.5694908027071506,0.8822843822843823,0.9638694638694638,0.9158878504672897,0.9009287925696594,0.9102564102564102,0.9829183867322642,0.8536009445100354,847,858,535,323
bowphs/LaTa,hidden,sif,3,sif_abtt_optimal,7,0.001,0.46733668341708545,0.9655484194772302,0.06487946361539886,0.5812935829162598,0.0008990815840661526,0.5803945013321936,0.8787878787878788,0.9627039627039627,0.9065420560747663,0.9071207430340558,0.9067599067599068,0.9821435940134244,0.859504132231405,847,858,535,323
