model,repr,pooling,layer,method,D,tau,dir_acc_at_1,dir_acc_at_2,dir_acc_at_3,dir_acc_at_4,dir_acc_at_5,existing_acc,new_acc,overall_assignment_acc,n_query,n_reference_dirs,n_query_existing,n_query_new,seed
bowphs/LaTa,hidden,sif,11,sif_abtt_fixed,10,0.20603015075376885,0.46846846846846846,0.5405405405405406,0.5945945945945946,0.6666666666666666,0.6846846846846847,0.5714285714285714,0.0,0.46846846846846846,111,48,91,20,49
bowphs/LaTa,hidden,sif,11,sif_abtt_optimal,5,0.21608040201005024,0.5315315315315315,0.5945945945945946,0.6486486486486487,0.6846846846846847,0.7207207207207207,0.6373626373626373,0.05,0.5315315315315315,111,48,91,20,49
bowphs/LaTa,hidden,sif,12,sif_only,10,0.7839195979899498,0.5225225225225225,0.6126126126126126,0.6936936936936937,0.7117117117117117,0.7387387387387387,0.5604395604395604,0.35,0.5225225225225225,111,48,91,20,49
bowphs/LaTa,hidden,sif,12,sif_abtt_fixed,10,0.20603015075376885,0.46846846846846846,0.5585585585585585,0.6396396396396397,0.7117117117117117,0.7657657657657657,0.5384615384615384,0.15,0.46846846846846846,111,48,91,20,49
bowphs/LaTa,hidden,sif,12,sif_abtt_optimal,2,0.19095477386934673,0.5135135135135135,0.5945945945945946,0.6576576576576577,0.6846846846846847,0.7117117117117117,0.6153846153846154,0.05,0.5135135135135135,111,48,91,20,49
bowphs/PhilTa,hidden,mean,1,baseline,10,0.864321608040201,0.42342342342342343,0.4954954954954955,0.5945945945945946,0.6576576576576577,0.6846846846846847,0.42857142857142855,0.4,0.42342342342342343,111,48,91,20,49
bowphs/PhilTa,hidden,mean,2,baseline,10,0.8844221105527639,0.36036036036036034,0.5045045045045045,0.5495495495495496,0.5945945945945946,0.6576576576576577,0.3956043956043956,0.2,0.36036036036036034,111,48,91,20,49
bowphs/PhilTa,hidden,mean,3,baseline,10,0.9296482412060302,0.17117117117117117,0.2882882882882883,0.38738738738738737,0.43243243243243246,0.4594594594594595,0.10989010989010989,0.45,0.17117117117117117,111,48,91,20,49
bowphs/PhilTa,hidden,mean,4,baseline,10,0.9547738693467337,0.15315315315315314,0.2972972972972973,0.34234234234234234,0.4144144144144144,0.45045045045045046,0.08791208791208792,0.45,0.15315315315315314,111,48,91,20,49
bowphs/PhilTa,hidden,mean,5,baseline,10,0.9396984924623115,0.14414414414414414,0.2702702702702703,0.3333333333333333,0.36036036036036034,0.43243243243243246,0.08791208791208792,0.4,0.14414414414414414,111,48,91,20,49
bowphs/PhilTa,hidden,mean,6,baseline,10,0.9447236180904522,0.11711711711711711,0.2702702702702703,0.35135135135135137,0.42342342342342343,0.4774774774774775,0.054945054945054944,0.4,0.11711711711711711,111,48,91,20,49
bowphs/PhilTa,hidden,mean,7,baseline,10,0.9547738693467337,0.14414414414414414,0.2882882882882883,0.34234234234234234,0.40540540540540543,0.4594594594594595,0.07692307692307693,0.45,0.14414414414414414,111,48,91,20,49
bowphs/PhilTa,hidden,mean,8,baseline,10,0.9547738693467337,0.17117117117117117,0.2972972972972973,0.3783783783783784,0.42342342342342343,0.4594594594594595,0.10989010989010989,0.45,0.17117117117117117,111,48,91,20,49
bowphs/PhilTa,hidden,mean,9,baseline,10,0.949748743718593,0.1891891891891892,0.27927927927927926,0.36036036036036034,0.3963963963963964,0.43243243243243246,0.13186813186813187,0.45,0.1891891891891892,111,48,91,20,49
bowphs/PhilTa,hidden,mean,10,baseline,10,0.9698492462311558,0.1891891891891892,0.2882882882882883,0.3333333333333333,0.40540540540540543,0.46846846846846846,0.13186813186813187,0.45,0.1891891891891892,111,48,91,20,49
bowphs/PhilTa,hidden,mean,11,baseline,10,0.964824120603015,0.17117117117117117,0.2702702702702703,0.35135135135135137,0.40540540540540543,0.4774774774774775,0.10989010989010989,0.45,0.17117117117117117,111,48,91,20,49
bowphs/PhilTa,hidden,mean,12,baseline,10,0.8542713567839196,0.42342342342342343,0.5045045045045045,0.5765765765765766,0.6126126126126126,0.6666666666666666,0.4725274725274725,0.2,0.42342342342342343,111,48,91,20,49
bowphs/PhilTa,hidden,sif,1,sif_only,10,0.8592964824120604,0.43243243243243246,0.5495495495495496,0.6036036036036037,0.6486486486486487,0.6846846846846847,0.38461538461538464,0.65,0.43243243243243246,111,48,91,20,49
bowphs/PhilTa,hidden,sif,1,sif_abtt_fixed,10,0.1457286432160804,0.44144144144144143,0.5135135135135135,0.5585585585585585,0.6036036036036037,0.6486486486486487,0.5384615384615384,0.0,0.44144144144144143,111,48,91,20,49
bowphs/PhilTa,hidden,sif,1,sif_abtt_optimal,1,0.19597989949748745,0.4594594594594595,0.5405405405405406,0.5585585585585585,0.6216216216216216,0.6666666666666666,0.5604395604395604,0.0,0.4594594594594595,111,48,91,20,49
bowphs/PhilTa,hidden,sif,2,sif_only,10,0.914572864321608,0.42342342342342343,0.5495495495495496,0.6396396396396397,0.6846846846846847,0.7207207207207207,0.37362637362637363,0.65,0.42342342342342343,111,48,91,20,49
bowphs/PhilTa,hidden,sif,2,sif_abtt_fixed,10,0.1708542713567839,0.44144144144144143,0.5675675675675675,0.5855855855855856,0.6306306306306306,0.6846846846846847,0.5384615384615384,0.0,0.44144144144144143,111,48,91,20,49
bowphs/PhilTa,hidden,sif,2,sif_abtt_optimal,2,0.20603015075376885,0.4954954954954955,0.5945945945945946,0.6216216216216216,0.6486486486486487,0.6936936936936937,0.6043956043956044,0.0,0.4954954954954955,111,48,91,20,49
bowphs/PhilTa,hidden,sif,3,sif_only,10,0.9095477386934674,0.43243243243243246,0.5855855855855856,0.6216216216216216,0.6486486486486487,0.6756756756756757,0.42857142857142855,0.45,0.43243243243243246,111,48,91,20,49
bowphs/PhilTa,hidden,sif,3,sif_abtt_fixed,10,0.19095477386934673,0.42342342342342343,0.5135135135135135,0.6396396396396397,0.6846846846846847,0.7117117117117117,0.5164835164835165,0.0,0.42342342342342343,111,48,91,20,49
bowphs/PhilTa,hidden,sif,3,sif_abtt_optimal,3,0.18592964824120603,0.46846846846846846,0.5675675675675675,0.5945945945945946,0.6306306306306306,0.6846846846846847,0.5714285714285714,0.0,0.46846846846846846,111,48,91,20,49
bowphs/PhilTa,hidden,sif,4,sif_only,10,0.8944723618090452,0.4594594594594595,0.5315315315315315,0.6036036036036037,0.6396396396396397,0.6756756756756757,0.4945054945054945,0.3,0.4594594594594595,111,48,91,20,49
bowphs/PhilTa,hidden,sif,4,sif_abtt_fixed,10,0.18090452261306533,0.4594594594594595,0.5315315315315315,0.6036036036036037,0.6396396396396397,0.7027027027027027,0.5604395604395604,0.0,0.4594594594594595,111,48,91,20,49
bowphs/PhilTa,hidden,sif,4,sif_abtt_optimal,10,0.18090452261306533,0.4594594594594595,0.5315315315315315,0.6036036036036037,0.6396396396396397,0.7027027027027027,0.5604395604395604,0.0,0.4594594594594595,111,48,91,20,49
bowphs/PhilTa,hidden,sif,5,sif_only,10,0.8994974874371859,0.3963963963963964,0.5135135135135135,0.5855855855855856,0.6306306306306306,0.6576576576576577,0.4175824175824176,0.3,0.3963963963963964,111,48,91,20,49
bowphs/PhilTa,hidden,sif,5,sif_abtt_fixed,10,0.18090452261306533,0.43243243243243246,0.5495495495495496,0.5765765765765766,0.6396396396396397,0.6846846846846847,0.5274725274725275,0.0,0.43243243243243246,111,48,91,20,49
bowphs/PhilTa,hidden,sif,5,sif_abtt_optimal,3,0.21608040201005024,0.4594594594594595,0.5315315315315315,0.5765765765765766,0.6126126126126126,0.6576576576576577,0.5604395604395604,0.0,0.4594594594594595,111,48,91,20,49
bowphs/PhilTa,hidden,sif,6,sif_only,10,0.9095477386934674,0.36036036036036034,0.45045045045045046,0.5405405405405406,0.6396396396396397,0.6576576576576577,0.37362637362637363,0.3,0.36036036036036034,111,48,91,20,49
bowphs/PhilTa,hidden,sif,6,sif_abtt_fixed,10,0.18090452261306533,0.46846846846846846,0.5585585585585585,0.6036036036036037,0.6486486486486487,0.6936936936936937,0.5714285714285714,0.0,0.46846846846846846,111,48,91,20,49
bowphs/PhilTa,hidden,sif,6,sif_abtt_optimal,1,0.21608040201005024,0.43243243243243246,0.5315315315315315,0.5585585585585585,0.6036036036036037,0.6306306306306306,0.5274725274725275,0.0,0.43243243243243246,111,48,91,20,49
bowphs/PhilTa,hidden,sif,7,sif_only,10,0.914572864321608,0.3783783783783784,0.4774774774774775,0.5495495495495496,0.6306306306306306,0.6576576576576577,0.3956043956043956,0.3,0.3783783783783784,111,48,91,20,49
bowphs/PhilTa,hidden,sif,7,sif_abtt_fixed,10,0.19095477386934673,0.43243243243243246,0.5495495495495496,0.5945945945945946,0.6396396396396397,0.6756756756756757,0.5274725274725275,0.0,0.43243243243243246,111,48,91,20,49
bowphs/PhilTa,hidden,sif,7,sif_abtt_optimal,7,0.19597989949748745,0.4594594594594595,0.5675675675675675,0.6126126126126126,0.6666666666666666,0.7027027027027027,0.5604395604395604,0.0,0.4594594594594595,111,48,91,20,49
bowphs/PhilTa,hidden,sif,8,sif_only,10,0.914572864321608,0.38738738738738737,0.5045045045045045,0.5675675675675675,0.6216216216216216,0.6576576576576577,0.4065934065934066,0.3,0.38738738738738737,111,48,91,20,49
bowphs/PhilTa,hidden,sif,8,sif_abtt_fixed,10,0.22110552763819097,0.44144144144144143,0.5765765765765766,0.6396396396396397,0.7207207207207207,0.7387387387387387,0.5384615384615384,0.0,0.44144144144144143,111,48,91,20,49
bowphs/PhilTa,hidden,sif,8,sif_abtt_optimal,1,0.17587939698492464,0.45045045045045046,0.5495495495495496,0.5855855855855856,0.6486486486486487,0.6666666666666666,0.5494505494505495,0.0,0.45045045045045046,111,48,91,20,49
bowphs/PhilTa,hidden,sif,9,sif_only,10,0.9246231155778895,0.38738738738738737,0.4864864864864865,0.5495495495495496,0.6126126126126126,0.6666666666666666,0.4065934065934066,0.3,0.38738738738738737,111,48,91,20,49
bowphs/PhilTa,hidden,sif,9,sif_abtt_fixed,10,0.21105527638190955,0.46846846846846846,0.5765765765765766,0.6396396396396397,0.7117117117117117,0.7567567567567568,0.5604395604395604,0.05,0.46846846846846846,111,48,91,20,49
bowphs/PhilTa,hidden,sif,9,sif_abtt_optimal,1,0.17587939698492464,0.45045045045045046,0.5855855855855856,0.6216216216216216,0.6396396396396397,0.6576576576576577,0.5494505494505495,0.0,0.45045045045045046,111,48,91,20,49
bowphs/PhilTa,hidden,sif,10,sif_only,10,0.9296482412060302,0.38738738738738737,0.4864864864864865,0.5225225225225225,0.5765765765765766,0.6666666666666666,0.4065934065934066,0.3,0.38738738738738737,111,48,91,20,49
bowphs/PhilTa,hidden,sif,10,sif_abtt_fixed,10,0.18090452261306533,0.46846846846846846,0.5765765765765766,0.6306306306306306,0.6846846846846847,0.7207207207207207,0.5714285714285714,0.0,0.46846846846846846,111,48,91,20,49
bowphs/PhilTa,hidden,sif,10,sif_abtt_optimal,1,0.18090452261306533,0.46846846846846846,0.6036036036036037,0.6216216216216216,0.6396396396396397,0.6486486486486487,0.5714285714285714,0.0,0.46846846846846846,111,48,91,20,49
bowphs/PhilTa,hidden,sif,11,sif_only,10,0.9246231155778895,0.36036036036036034,0.4594594594594595,0.5405405405405406,0.5855855855855856,0.6576576576576577,0.37362637362637363,0.3,0.36036036036036034,111,48,91,20,49
bowphs/PhilTa,hidden,sif,11,sif_abtt_fixed,10,0.22110552763819097,0.43243243243243246,0.5585585585585585,0.6306306306306306,0.6936936936936937,0.7657657657657657,0.4945054945054945,0.15,0.43243243243243246,111,48,91,20,49
bowphs/PhilTa,hidden,sif,11,sif_abtt_optimal,1,0.17587939698492464,0.45045045045045046,0.5675675675675675,0.6036036036036037,0.6306306306306306,0.6486486486486487,0.5494505494505495,0.0,0.45045045045045046,111,48,91,20,49
bowphs/PhilTa,hidden,sif,12,sif_only,10,0.8442211055276382,0.46846846846846846,0.5495495495495496,0.6126126126126126,0.6396396396396397,0.6936936936936937,0.5164835164835165,0.25,0.46846846846846846,111,48,91,20,49
bowphs/PhilTa,hidden,sif,12,sif_abtt_fixed,10,0.15577889447236182,0.44144144144144143,0.5495495495495496,0.6036036036036037,0.6486486486486487,0.7117117117117117,0.5274725274725275,0.05,0.44144144144144143,111,48,91,20,49
bowphs/PhilTa,hidden,sif,12,sif_abtt_optimal,2,0.19095477386934673,0.4774774774774775,0.5585585585585585,0.6396396396396397,0.6666666666666666,0.7297297297297297,0.5714285714285714,0.05,0.4774774774774775,111,48,91,20,49
google/mt5-base,hidden,mean,1,baseline,10,0.9849246231155779,0.22522522522522523,0.3063063063063063,0.38738738738738737,0.43243243243243246,0.4774774774774775,0.26373626373626374,0.05,0.22522522522522523,111,48,91,20,49
google/mt5-base,hidden,mean,2,baseline,10,0.9849246231155779,0.1981981981981982,0.3063063063063063,0.36936936936936937,0.42342342342342343,0.46846846846846846,0.23076923076923078,0.05,0.1981981981981982,111,48,91,20,49
google/mt5-base,hidden,mean,3,baseline,10,0.9899497487437187,0.1891891891891892,0.2702702702702703,0.3333333333333333,0.3783783783783784,0.44144144144144143,0.1978021978021978,0.15,0.1891891891891892,111,48,91,20,49
google/mt5-base,hidden,mean,4,baseline,10,0.9899497487437187,0.1891891891891892,0.2882882882882883,0.36036036036036034,0.42342342342342343,0.46846846846846846,0.2087912087912088,0.1,0.1891891891891892,111,48,91,20,49
google/mt5-base,hidden,mean,5,baseline,10,0.04522613065326633,0.1891891891891892,0.27927927927927926,0.32432432432432434,0.35135135135135137,0.3963963963963964,0.23076923076923078,0.0,0.1891891891891892,111,48,91,20,49
google/mt5-base,hidden,mean,6,baseline,10,0.010050251256281407,0.1981981981981982,0.26126126126126126,0.32432432432432434,0.3783783783783784,0.42342342342342343,0.24175824175824176,0.0,0.1981981981981982,111,48,91,20,49
google/mt5-base,hidden,mean,7,baseline,10,0.07537688442211056,0.22522522522522523,0.27927927927927926,0.35135135135135137,0.4144144144144144,0.43243243243243246,0.27472527472527475,0.0,0.22522522522522523,111,48,91,20,49
google/mt5-base,hidden,mean,8,baseline,10,0.010050251256281407,0.22522522522522523,0.2972972972972973,0.3333333333333333,0.3783783783783784,0.4594594594594595,0.27472527472527475,0.0,0.22522522522522523,111,48,91,20,49
google/mt5-base,hidden,mean,9,baseline,10,0.06030150753768844,0.2702702702702703,0.36036036036036034,0.40540540540540543,0.44144144144144143,0.46846846846846846,0.32967032967032966,0.0,0.2702702702702703,111,48,91,20,49
google/mt5-base,hidden,mean,10,baseline,10,0.020100502512562814,0.25225225225225223,0.35135135135135137,0.3783783783783784,0.42342342342342343,0.4864864864864865,0.3076923076923077,0.0,0.25225225225225223,111,48,91,20,49
google/mt5-base,hidden,mean,11,baseline,10,0.0,0.2882882882882883,0.36936936936936937,0.3963963963963964,0.4594594594594595,0.4864864864864865,0.3516483516483517,0.0,0.2882882882882883,111,48,91,20,49
google/mt5-base,hidden,mean,12,baseline,10,0.9597989949748744,0.27927927927927926,0.42342342342342343,0.5135135135135135,0.5675675675675675,0.6036036036036037,0.25274725274725274,0.4,0.27927927927927926,111,48,91,20,49
google/mt5-base,hidden,sif,1,sif_only,10,0.9447236180904522,0.2702702702702703,0.35135135135135137,0.38738738738738737,0.43243243243243246,0.46846846846846846,0.32967032967032966,0.0,0.2702702702702703,111,48,91,20,49
google/mt5-base,hidden,sif,1,sif_abtt_fixed,10,0.18592964824120603,0.44144144144144143,0.5675675675675675,0.6306306306306306,0.6846846846846847,0.7207207207207207,0.42857142857142855,0.5,0.44144144144144143,111,48,91,20,49
google/mt5-base,hidden,sif,1,sif_abtt_optimal,2,0.08542713567839195,0.3783783783783784,0.46846846846846846,0.5135135135135135,0.5585585585585585,0.5855855855855856,0.46153846153846156,0.0,0.3783783783783784,111,48,91,20,49
google/mt5-base,hidden,sif,2,sif_only,10,0.949748743718593,0.24324324324324326,0.3063063063063063,0.3963963963963964,0.43243243243243246,0.45045045045045046,0.2967032967032967,0.0,0.24324324324324326,111,48,91,20,49
google/mt5-base,hidden,sif,2,sif_abtt_fixed,10,0.24623115577889448,0.4594594594594595,0.5495495495495496,0.5945945945945946,0.6936936936936937,0.7567567567567568,0.3956043956043956,0.75,0.4594594594594595,111,48,91,20,49
google/mt5-base,hidden,sif,2,sif_abtt_optimal,1,0.24623115577889448,0.43243243243243246,0.5225225225225225,0.5855855855855856,0.6486486486486487,0.6846846846846847,0.4725274725274725,0.25,0.43243243243243246,111,48,91,20,49
google/mt5-base,hidden,sif,3,sif_only,10,0.9597989949748744,0.22522522522522523,0.2702702702702703,0.36936936936936937,0.40540540540540543,0.44144144144144143,0.27472527472527475,0.0,0.22522522522522523,111,48,91,20,49
google/mt5-base,hidden,sif,3,sif_abtt_fixed,10,0.19095477386934673,0.42342342342342343,0.4774774774774775,0.5495495495495496,0.6396396396396397,0.6756756756756757,0.4725274725274725,0.2,0.42342342342342343,111,48,91,20,49
google/mt5-base,hidden,sif,3,sif_abtt_optimal,2,0.18090452261306533,0.42342342342342343,0.45045045045045046,0.5045045045045045,0.5495495495495496,0.6036036036036037,0.5164835164835165,0.0,0.42342342342342343,111,48,91,20,49
google/mt5-base,hidden,sif,4,sif_only,10,0.9899497487437187,0.23423423423423423,0.32432432432432434,0.3783783783783784,0.46846846846846846,0.5135135135135135,0.23076923076923078,0.25,0.23423423423423423,111,48,91,20,49
google/mt5-base,hidden,sif,4,sif_abtt_fixed,10,0.20603015075376885,0.3963963963963964,0.4774774774774775,0.5765765765765766,0.6036036036036037,0.6756756756756757,0.46153846153846156,0.1,0.3963963963963964,111,48,91,20,49
google/mt5-base,hidden,sif,4,sif_abtt_optimal,1,0.20100502512562815,0.36936936936936937,0.46846846846846846,0.5045045045045045,0.5405405405405406,0.5765765765765766,0.45054945054945056,0.0,0.36936936936936937,111,48,91,20,49
google/mt5-base,hidden,sif,5,sif_only,10,0.0,0.23423423423423423,0.3063063063063063,0.35135135135135137,0.43243243243243246,0.4594594594594595,0.2857142857142857,0.0,0.23423423423423423,111,48,91,20,49
google/mt5-base,hidden,sif,5,sif_abtt_fixed,10,0.21105527638190955,0.36936936936936937,0.4594594594594595,0.5765765765765766,0.6306306306306306,0.6576576576576577,0.42857142857142855,0.1,0.36936936936936937,111,48,91,20,49
google/mt5-base,hidden,sif,5,sif_abtt_optimal,1,0.2814070351758794,0.36036036036036034,0.44144144144144143,0.4594594594594595,0.5405405405405406,0.6036036036036037,0.4175824175824176,0.1,0.36036036036036034,111,48,91,20,49
google/mt5-base,hidden,sif,6,sif_only,10,0.005025125628140704,0.25225225225225223,0.34234234234234234,0.42342342342342343,0.4594594594594595,0.4954954954954955,0.3076923076923077,0.0,0.25225225225225223,111,48,91,20,49
google/mt5-base,hidden,sif,6,sif_abtt_fixed,10,0.16080402010050251,0.38738738738738737,0.46846846846846846,0.5495495495495496,0.5675675675675675,0.6216216216216216,0.4725274725274725,0.0,0.38738738738738737,111,48,91,20,49
google/mt5-base,hidden,sif,6,sif_abtt_optimal,1,0.2663316582914573,0.36936936936936937,0.43243243243243246,0.4864864864864865,0.5405405405405406,0.6036036036036037,0.43956043956043955,0.05,0.36936936936936937,111,48,91,20,49
google/mt5-base,hidden,sif,7,sif_only,10,0.0,0.3063063063063063,0.34234234234234234,0.42342342342342343,0.4864864864864865,0.5045045045045045,0.37362637362637363,0.0,0.3063063063063063,111,48,91,20,49
google/mt5-base,hidden,sif,7,sif_abtt_fixed,10,0.20100502512562815,0.3963963963963964,0.46846846846846846,0.5225225225225225,0.6126126126126126,0.6756756756756757,0.4725274725274725,0.05,0.3963963963963964,111,48,91,20,49
google/mt5-base,hidden,sif,7,sif_abtt_optimal,5,0.1306532663316583,0.38738738738738737,0.45045045045045046,0.4954954954954955,0.5135135135135135,0.5765765765765766,0.4725274725274725,0.0,0.38738738738738737,111,48,91,20,49
google/mt5-base,hidden,sif,8,sif_only,10,0.9899497487437187,0.25225225225225223,0.40540540540540543,0.4594594594594595,0.5135135135135135,0.5225225225225225,0.21978021978021978,0.4,0.25225225225225223,111,48,91,20,49
google/mt5-base,hidden,sif,8,sif_abtt_fixed,10,0.1457286432160804,0.40540540540540543,0.4954954954954955,0.5315315315315315,0.5945945945945946,0.6126126126126126,0.4945054945054945,0.0,0.40540540540540543,111,48,91,20,49
google/mt5-base,hidden,sif,8,sif_abtt_optimal,2,0.21105527638190955,0.42342342342342343,0.4774774774774775,0.5225225225225225,0.5495495495495496,0.5945945945945946,0.5164835164835165,0.0,0.42342342342342343,111,48,91,20,49
google/mt5-base,hidden,sif,9,sif_only,10,0.0,0.2882882882882883,0.36036036036036034,0.43243243243243246,0.4774774774774775,0.5225225225225225,0.3516483516483517,0.0,0.2882882882882883,111,48,91,20,49
google/mt5-base,hidden,sif,9,sif_abtt_fixed,10,0.17587939698492464,0.46846846846846846,0.5315315315315315,0.5585585585585585,0.6036036036036037,0.6306306306306306,0.5494505494505495,0.1,0.46846846846846846,111,48,91,20,49
google/mt5-base,hidden,sif,9,sif_abtt_optimal,2,0.22110552763819097,0.43243243243243246,0.4954954954954955,0.5585585585585585,0.5945945945945946,0.6216216216216216,0.5274725274725275,0.0,0.43243243243243246,111,48,91,20,49
google/mt5-base,hidden,sif,10,sif_only,10,0.06030150753768844,0.2702702702702703,0.36036036036036034,0.44144144144144143,0.4594594594594595,0.4954954954954955,0.32967032967032966,0.0,0.2702702702702703,111,48,91,20,49
google/mt5-base,hidden,sif,10,sif_abtt_fixed,10,0.1407035175879397,0.46846846846846846,0.5135135135135135,0.5585585585585585,0.5855855855855856,0.5945945945945946,0.5604395604395604,0.05,0.46846846846846846,111,48,91,20,49
google/mt5-base,hidden,sif,10,sif_abtt_optimal,1,0.2964824120603015,0.36036036036036034,0.4594594594594595,0.5225225225225225,0.5405405405405406,0.6216216216216216,0.42857142857142855,0.05,0.36036036036036034,111,48,91,20,49
google/mt5-base,hidden,sif,11,sif_only,10,0.02512562814070352,0.3153153153153153,0.38738738738738737,0.42342342342342343,0.45045045045045046,0.4954954954954955,0.38461538461538464,0.0,0.3153153153153153,111,48,91,20,49
google/mt5-base,hidden,sif,11,sif_abtt_fixed,10,0.18090452261306533,0.45045045045045046,0.5135135135135135,0.5315315315315315,0.6126126126126126,0.6486486486486487,0.5494505494505495,0.0,0.45045045045045046,111,48,91,20,49
google/mt5-base,hidden,sif,11,sif_abtt_optimal,7,0.18090452261306533,0.43243243243243246,0.4954954954954955,0.5585585585585585,0.5855855855855856,0.6396396396396397,0.5274725274725275,0.0,0.43243243243243246,111,48,91,20,49
google/mt5-base,hidden,sif,12,sif_only,10,0.9547738693467337,0.22522522522522523,0.3963963963963964,0.46846846846846846,0.5405405405405406,0.5765765765765766,0.18681318681318682,0.4,0.22522522522522523,111,48,91,20,49
google/mt5-base,hidden,sif,12,sif_abtt_fixed,10,0.25125628140703515,0.4594594594594595,0.5585585585585585,0.6486486486486487,0.7297297297297297,0.7477477477477478,0.45054945054945056,0.5,0.4594594594594595,111,48,91,20,49
google/mt5-base,hidden,sif,12,sif_abtt_optimal,1,0.19095477386934673,0.38738738738738737,0.4954954954954955,0.5405405405405406,0.6036036036036037,0.6126126126126126,0.4725274725274725,0.0,0.38738738738738737,111,48,91,20,49
sentence-transformers/LaBSE,hidden,mean,1,baseline,10,0.9748743718592965,0.2072072072072072,0.2882882882882883,0.36036036036036034,0.42342342342342343,0.46846846846846846,0.21978021978021978,0.15,0.2072072072072072,111,48,91,20,49
sentence-transformers/LaBSE,hidden,mean,2,baseline,10,0.9798994974874372,0.22522522522522523,0.2972972972972973,0.36036036036036034,0.43243243243243246,0.4594594594594595,0.26373626373626374,0.05,0.22522522522522523,111,48,91,20,49
sentence-transformers/LaBSE,hidden,mean,3,baseline,10,0.964824120603015,0.25225225225225223,0.34234234234234234,0.42342342342342343,0.46846846846846846,0.4774774774774775,0.2857142857142857,0.1,0.25225225225225223,111,48,91,20,49
sentence-transformers/LaBSE,hidden,mean,4,baseline,10,0.9748743718592965,0.24324324324324326,0.3963963963963964,0.4954954954954955,0.5225225225225225,0.5495495495495496,0.21978021978021978,0.35,0.24324324324324326,111,48,91,20,49
sentence-transformers/LaBSE,hidden,mean,5,baseline,10,0.9698492462311558,0.2882882882882883,0.40540540540540543,0.4594594594594595,0.5225225225225225,0.5675675675675675,0.2967032967032967,0.25,0.2882882882882883,111,48,91,20,49
sentence-transformers/LaBSE,hidden,mean,6,baseline,10,0.964824120603015,0.3333333333333333,0.45045045045045046,0.5225225225225225,0.5765765765765766,0.6126126126126126,0.31868131868131866,0.4,0.3333333333333333,111,48,91,20,49
sentence-transformers/LaBSE,hidden,mean,7,baseline,10,0.9698492462311558,0.2972972972972973,0.42342342342342343,0.4774774774774775,0.5405405405405406,0.5855855855855856,0.31868131868131866,0.2,0.2972972972972973,111,48,91,20,49
sentence-transformers/LaBSE,hidden,mean,8,baseline,10,0.9798994974874372,0.27927927927927926,0.4144144144144144,0.46846846846846846,0.5405405405405406,0.5495495495495496,0.27472527472527475,0.3,0.27927927927927926,111,48,91,20,49
sentence-transformers/LaBSE,hidden,mean,9,baseline,10,0.9698492462311558,0.36036036036036034,0.4954954954954955,0.5315315315315315,0.5585585585585585,0.6036036036036037,0.38461538461538464,0.25,0.36036036036036034,111,48,91,20,49
sentence-transformers/LaBSE,hidden,mean,10,baseline,10,0.9597989949748744,0.4144144144144144,0.5225225225225225,0.5765765765765766,0.6036036036036037,0.6216216216216216,0.45054945054945056,0.25,0.4144144144144144,111,48,91,20,49
sentence-transformers/LaBSE,hidden,mean,11,baseline,10,0.9698492462311558,0.40540540540540543,0.5135135135135135,0.5765765765765766,0.6126126126126126,0.6756756756756757,0.4065934065934066,0.4,0.40540540540540543,111,48,91,20,49
sentence-transformers/LaBSE,hidden,mean,12,baseline,10,0.9095477386934674,0.40540540540540543,0.46846846846846846,0.5405405405405406,0.5765765765765766,0.6216216216216216,0.3956043956043956,0.45,0.40540540540540543,111,48,91,20,49
sentence-transformers/LaBSE,hidden,sif,1,sif_only,10,0.9547738693467337,0.2702702702702703,0.3783783783783784,0.4144144144144144,0.45045045045045046,0.46846846846846846,0.3076923076923077,0.1,0.2702702702702703,111,48,91,20,49
sentence-transformers/LaBSE,hidden,sif,1,sif_abtt_fixed,10,0.1407035175879397,0.43243243243243246,0.5225225225225225,0.5765765765765766,0.6486486486486487,0.7567567567567568,0.5164835164835165,0.05,0.43243243243243246,111,48,91,20,49
sentence-transformers/LaBSE,hidden,sif,1,sif_abtt_optimal,5,0.1457286432160804,0.44144144144144143,0.5045045045045045,0.5405405405405406,0.5945945945945946,0.6486486486486487,0.5384615384615384,0.0,0.44144144144144143,111,48,91,20,49
sentence-transformers/LaBSE,hidden,sif,2,sif_only,10,0.9597989949748744,0.24324324324324326,0.3333333333333333,0.3783783783783784,0.4144144144144144,0.45045045045045046,0.2857142857142857,0.05,0.24324324324324326,111,48,91,20,49
sentence-transformers/LaBSE,hidden,sif,2,sif_abtt_fixed,10,0.1658291457286432,0.4144144144144144,0.5045045045045045,0.5855855855855856,0.6396396396396397,0.7117117117117117,0.4835164835164835,0.1,0.4144144144144144,111,48,91,20,49
sentence-transformers/LaBSE,hidden,sif,2,sif_abtt_optimal,3,0.1708542713567839,0.3783783783783784,0.4144144144144144,0.4594594594594595,0.4774774774774775,0.5315315315315315,0.46153846153846156,0.0,0.3783783783783784,111,48,91,20,49
sentence-transformers/LaBSE,hidden,sif,3,sif_only,10,0.9698492462311558,0.27927927927927926,0.3963963963963964,0.46846846846846846,0.5405405405405406,0.5585585585585585,0.27472527472527475,0.3,0.27927927927927926,111,48,91,20,49
sentence-transformers/LaBSE,hidden,sif,3,sif_abtt_fixed,10,0.1658291457286432,0.4144144144144144,0.5045045045045045,0.5405405405405406,0.6216216216216216,0.6756756756756757,0.5054945054945055,0.0,0.4144144144144144,111,48,91,20,49
